PLAYER_ID,PLAYER_NAME,AGE,POSS,GP,MIN,season,position,three_pt_fgm_75,three_pt_fga_75,fg3m_uncontested_75,fg3a_uncontested_75,fg3m_spotup_75,fg3m_movement_75,fg3m_onball_75,fg3m_transition_75,pct_fg3a_uncontested,fg3_pct
1631367,Jacob Gilyard,25.0,1418,41,17.0,2023-24,Guard,2.6974612129760227,6.558533145275035,2.2214386459802538,5.342031029619182,1.692524682651622,0.0,0.4231311706629055,0.0,0.8145161290322581,0.4112903225806452
1631386,Taze Moore,26.0,92,4,10.1,2023-24,Guard,0.8152173913043478,5.7065217391304355,0.8152173913043478,4.891304347826087,0.8152173913043478,0.0,0.0,0.0,0.857142857142857,0.14285714285714282
1631466,Nate Williams,25.0,287,22,5.9,2023-24,Guard,0.5226480836236934,1.3066202090592334,0.2613240418118467,0.7839721254355402,0.0,0.0,0.0,0.0,0.6000000000000001,0.4000000000000001
1641705,Victor Wembanyama,20.0,4539,71,29.7,2023-24,Forward-Center,2.1150033046926633,6.493721083939193,1.0409781890284204,3.0403172504957037,0.5948446794448117,0.4791804362194316,0.6609385327164573,0.38003965631196296,0.4681933842239186,0.32569974554707376
1641706,Brandon Miller,21.0,4879,74,32.2,2023-24,Forward,2.8284484525517524,7.516909202705473,1.598688255790121,3.597048575527772,1.3527362164377945,0.7224841155974584,0.33818405410944863,0.0,0.47852760736196315,0.3762781186094069
1641707,Taylor Hendricks,20.0,1802,40,21.4,2023-24,Forward,2.2058823529411766,5.826859045504994,1.3318534961154274,3.4128745837957823,1.7064372918978912,0.16648168701442842,0.0,0.0,0.5857142857142857,0.3785714285714286
1641708,Amen Thompson,21.0,2965,62,22.4,2023-24,Guard-Forward,0.20236087689713322,1.4418212478920742,0.20236087689713322,1.2900505902192243,0.1517706576728499,0.025295109612141653,0.0,0.0,0.8947368421052632,0.14035087719298245
1641709,Ausar Thompson,21.0,3329,63,25.1,2023-24,Guard-Forward,0.47311504956443373,2.455692400120156,0.42805647341544006,2.185340943226194,0.42805647341544006,0.022529288074496848,0.022529288074496848,0.0,0.889908256880734,0.19266055045871558
1641710,Anthony Black,20.0,2423,69,16.9,2023-24,Guard,1.1452744531572432,2.9096161782913743,1.0833677259595544,2.6929426330994635,0.8666941807676434,0.06190672719768882,0.06190672719768882,0.12381345439537764,0.925531914893617,0.39361702127659576
1641711,Gradey Dick,20.0,2693,60,21.1,2023-24,Guard-Forward,2.4507983661344226,6.628295581136279,1.2532491645005572,3.0913479391013743,1.5317489788340142,0.3341997772001485,0.02784998143334571,0.5569996286669142,0.4663865546218488,0.3697478991596639
1641712,Rayan Rupert,20.0,1317,39,16.2,2023-24,Guard-Forward,1.5945330296127562,4.4419134396355355,1.0250569476082005,2.5056947608200453,1.0250569476082005,0.17084282460136674,0.056947608200455586,0.22779043280182235,0.564102564102564,0.3589743589743589
1641713,GG Jackson,19.0,2564,48,25.7,2023-24,Forward,2.983619344773791,8.336583463338533,1.6380655226209049,4.475429017160686,0.0,0.26326053042121683,0.46801872074883,0.3217628705148206,0.5368421052631579,0.35789473684210527
1641715,Cam Whitmore,19.0,1897,47,18.7,2023-24,Forward,3.1233526620980494,8.618871903004745,1.58144438587243,3.1233526620980494,2.1744860305745912,0.3558249868212968,0.15814443858724303,0.3558249868212968,0.36238532110091737,0.36238532110091737
1641716,Jarace Walker,20.0,740,33,10.3,2023-24,Forward,2.22972972972973,5.574324324324325,1.418918918918919,3.141891891891892,1.3175675675675675,0.0,0.5067567567567568,0.20270270270270271,0.5636363636363636,0.4
1641717,Cason Wallace,20.0,3574,82,20.6,2023-24,Guard,2.056519306099608,4.910464465584779,1.4479574706211527,3.1267487409065473,0.0,0.0629546726357023,0.041969781757134866,0.6505316172355903,0.6367521367521367,0.41880341880341876
1641718,Keyonte George,20.0,4264,75,27.0,2023-24,Guard,2.5856003752345216,7.686444652908068,1.125703564727955,2.9901500938086305,0.0,0.4924953095684803,0.9146341463414634,0.4045497185741088,0.3890160183066362,0.3363844393592677
1641720,Jalen Hood-Schifino,21.0,235,21,5.2,2023-24,Guard,0.6382978723404256,4.787234042553191,0.3191489361702128,2.2340425531914896,0.0,0.0,0.0,0.0,0.4666666666666668,0.13333333333333336
1641721,Maxwell Lewis,21.0,227,34,3.0,2023-24,Forward,0.3303964757709251,2.643171806167401,0.0,1.3215859030837005,0.0,0.0,0.0,0.0,0.5,0.125
1641722,Jordan Hawkins,22.0,2450,67,17.3,2023-24,Guard,3.336734693877551,9.061224489795919,1.2857142857142858,3.122448979591837,1.7448979591836735,0.826530612244898,0.030612244897959186,0.7040816326530612,0.34459459459459457,0.3682432432432432
1641723,Kobe Bufkin,20.0,416,17,11.5,2023-24,Guard,1.6225961538461537,7.211538461538462,1.0817307692307694,3.425480769230769,0.0,0.0,0.7211538461538461,0.3605769230769231,0.475,0.22499999999999998
1641724,Jett Howard,20.0,147,18,3.7,2023-24,Guard,3.571428571428571,12.755102040816325,1.530612244897959,6.122448979591836,0.0,0.0,0.0,0.0,0.48000000000000004,0.28
1641726,Dereck Lively II,20.0,2724,55,23.5,2023-24,Center,0.0,0.05506607929515418,0.0,0.05506607929515418,0.0,0.0,0.0,0.0,1.0,0.0
1641727,Dariq Whitehead,19.0,55,2,12.0,2023-24,Forward,0.0,4.090909090909091,0.0,2.727272727272727,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
1641729,Brice Sensabaugh,20.0,1236,32,18.3,2023-24,Forward,2.0631067961165046,6.978155339805825,1.2135922330097086,3.45873786407767,1.0922330097087378,0.18203883495145629,0.30339805825242716,0.24271844660194175,0.4956521739130435,0.29565217391304344
1641730,Noah Clowney,19.0,767,23,16.1,2023-24,Forward,1.1734028683181226,3.2268578878748366,0.8800521512385919,2.444589308996089,1.0756192959582789,0.0,0.0,0.0,0.7575757575757577,0.3636363636363637
1641731,Bilal Coulibaly,19.0,3687,63,27.2,2023-24,Guard,1.3018714401952807,3.7632221318144836,1.0374288039056143,2.664768104149715,0.9153783563873068,0.08136696501220504,0.061025223759153785,0.18307567127746135,0.708108108108108,0.3459459459459459
1641732,Colby Jones,22.0,399,30,6.4,2023-24,Guard,0.37593984962406013,4.135338345864661,0.37593984962406013,3.3834586466165413,0.0,0.0,0.0,0.0,0.8181818181818182,0.09090909090909091
1641733,Nick Smith Jr.,20.0,1479,51,14.3,2023-24,Guard,3.1947261663286004,7.352941176470588,2.4847870182555782,4.462474645030426,2.129817444219067,0.2028397565922921,0.4563894523326572,0.3042596348884381,0.6068965517241379,0.4344827586206897
1641734,Emoni Bates,20.0,270,15,8.9,2023-24,Forward,2.7777777777777777,9.166666666666666,1.3888888888888888,5.277777777777778,0.0,0.0,0.0,0.0,0.5757575757575758,0.30303030303030304
1641735,Amari Bailey,20.0,132,10,6.5,2023-24,Guard,0.5681818181818182,4.545454545454546,0.0,2.840909090909091,0.0,0.0,0.0,0.0,0.6249999999999999,0.125
1641738,Kobe Brown,24.0,822,44,9.0,2023-24,Forward,1.2773722627737227,4.37956204379562,1.0036496350364963,3.649635036496351,0.0,0.0,0.0,0.0,0.8333333333333335,0.2916666666666667
1641739,Toumani Camara,24.0,3589,70,24.8,2023-24,Forward,1.2120367790470885,3.594315965449986,0.8149902479799387,2.8838116466982444,0.0,0.04179437169127891,0.0,0.3552521593758707,0.8023255813953488,0.33720930232558144
1641741,Ricky Council IV,22.0,618,32,9.0,2023-24,Guard,1.4563106796116503,3.883495145631068,1.0922330097087378,2.9126213592233006,0.0,0.0,0.0,0.0,0.7499999999999999,0.37499999999999994
1641745,Adam Flagler,24.0,31,2,7.0,2023-24,Guard,2.4193548387096775,14.516129032258064,0.0,4.838709677419355,0.0,0.0,0.0,0.0,0.33333333333333337,0.16666666666666669
1641748,Andre Jackson Jr.,22.0,1220,57,10.0,2023-24,Guard,1.0450819672131149,2.8278688524590168,0.9836065573770492,2.5204918032786883,0.860655737704918,0.0,0.0,0.18442622950819673,0.8913043478260868,0.3695652173913043
1641749,Keyontae Johnson,24.0,139,9,7.4,2023-24,Forward,0.539568345323741,1.6187050359712232,0.0,1.079136690647482,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333
1641753,Chris Livingston,20.0,197,21,4.3,2023-24,Forward,0.38071065989847713,1.9035532994923858,0.38071065989847713,1.9035532994923858,0.0,0.0,0.0,0.0,1.0,0.19999999999999998
1641754,Seth Lundy,24.0,111,9,5.8,2023-24,Guard-Forward,2.027027027027027,8.783783783783784,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.15384615384615383,0.23076923076923078
1641757,Jordan Miller,24.0,63,8,3.5,2023-24,Guard,1.1904761904761905,2.380952380952381,1.1904761904761905,1.1904761904761905,0.0,0.0,0.0,0.0,0.5,0.5
1641763,Julian Phillips,20.0,675,40,8.1,2023-24,Forward,1.3333333333333333,4.222222222222222,1.222222222222222,3.666666666666667,0.0,0.0,0.0,0.0,0.868421052631579,0.3157894736842105
1641764,Brandin Podziemski,21.0,4120,74,26.6,2023-24,Guard,1.6383495145631068,4.241504854368932,1.0922330097087378,3.058252427184466,0.837378640776699,0.20024271844660194,0.2912621359223301,0.27305825242718446,0.721030042918455,0.3862660944206009
1641765,Olivier-Maxence Prosper,21.0,738,40,8.4,2023-24,Forward,1.3211382113821137,4.573170731707317,1.016260162601626,3.5569105691056913,0.0,0.0,0.0,0.0,0.7777777777777778,0.28888888888888886
1641767,Ben Sheppard,22.0,1768,57,14.3,2023-24,Guard,2.078619909502262,6.61764705882353,1.6544117647058825,5.514705882352941,0.0,0.0,0.0,0.7211538461538461,0.8333333333333333,0.31410256410256404
1641774,Tristan Vukcevic,21.0,336,10,15.3,2023-24,Forward,2.232142857142857,8.035714285714285,1.1160714285714286,5.580357142857143,0.6696428571428571,0.6696428571428571,0.0,0.4464285714285714,0.6944444444444445,0.27777777777777785
1641775,Jordan Walsh,20.0,169,9,9.3,2023-24,Guard,0.8875739644970414,3.9940828402366866,0.8875739644970414,3.5502958579881656,0.0,0.0,0.0,0.0,0.8888888888888888,0.2222222222222222
1641778,Leaky Black,25.0,587,26,10.9,2023-24,Forward,1.149914821124361,2.555366269165247,0.766609880749574,1.916524701873935,0.8943781942078365,0.0,0.0,0.12776831345826234,0.75,0.45
1641787,Tosan Evbuomwan,23.0,752,17,21.6,2023-24,Forward,1.1968085106382977,3.1914893617021276,0.9973404255319149,2.8922872340425534,0.9973404255319149,0.0,0.0,0.09973404255319149,0.9062500000000001,0.37499999999999994
1641788,Alex Fudge,21.0,88,6,6.7,2023-24,Forward,0.8522727272727273,4.261363636363636,0.8522727272727273,3.409090909090909,0.0,0.0,0.0,0.0,0.8000000000000002,0.20000000000000004
1641793,D'Moi Hodge,25.0,88,7,5.9,2023-24,Guard,2.5568181818181817,10.227272727272727,0.8522727272727273,5.113636363636363,0.0,0.0,0.0,0.0,0.5,0.25
1641809,Drew Peterson,24.0,50,3,7.6,2023-24,Forward,4.5,7.5,4.5,7.5,0.0,0.0,0.0,0.0,1.0,0.6
1641816,Hunter Tyson,24.0,113,18,2.7,2023-24,Forward,2.6548672566371683,9.29203539823009,1.3274336283185841,4.646017699115045,0.0,0.0,0.0,0.0,0.5,0.2857142857142857
1641847,Andrew Funk,24.0,29,5,2.7,2023-24,Guard,0.0,7.758620689655173,0.0,5.172413793103448,0.0,0.0,0.0,0.0,0.6666666666666666,0.0
1641851,Timmy Allen,24.0,256,5,25.1,2023-24,Forward,0.0,2.05078125,0.0,1.46484375,0.0,0.0,0.0,0.0,0.7142857142857143,0.0
1641854,Craig Porter Jr.,24.0,1313,51,12.7,2023-24,Guard,0.6854531607006855,1.884996191926885,0.34272658035034276,0.913937547600914,0.0,0.05712109672505712,0.17136329017517138,0.0,0.48484848484848486,0.3636363636363637
1641871,Duop Reath,28.0,2485,68,17.9,2023-24,Center,2.655935613682092,7.394366197183098,2.0824949698189132,5.523138832997988,0.0,0.6941649899396378,0.0,0.3018108651911469,0.7469387755102042,0.35918367346938773
1641926,Dexter Dennis,25.0,73,4,7.5,2023-24,Guard,1.0273972602739725,8.21917808219178,1.0273972602739725,3.0821917808219177,0.0,0.0,0.0,0.0,0.375,0.125
1641931,Onuralp Bitim,25.0,559,23,11.7,2023-24,Forward,1.6100178890876564,5.903398926654741,0.6708407871198568,2.146690518783542,1.2075134168157424,0.0,0.0,0.13416815742397137,0.3636363636363636,0.2727272727272727
1641970,Maozinha Pereira,23.0,258,7,17.4,2023-24,Forward,1.4534883720930232,3.488372093023256,0.872093023255814,2.9069767441860463,1.4534883720930232,0.0,0.0,0.0,0.8333333333333333,0.41666666666666663
1641998,Trey Jemison,24.0,1161,25,23.0,2023-24,Center,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1642013,Malik Williams,25.0,220,7,15.2,2023-24,Center,0.3409090909090909,1.7045454545454546,0.3409090909090909,1.7045454545454546,0.0,0.0,0.0,0.0,1.0,0.19999999999999998
